longitude,latitude,sqft_living,total_bedrooms,population,price,ocean_proximity,yr_changed
-122.41,37.66,694,1.0,658,237500,0,1986
-122.41,37.66,431,1.0,682,233300,0,1979
-122.41,37.65,3436,3.0,2583,232400,0,1991
-122.42,37.66,3253,3.0,2246,244000,0,1997
-122.43,37.66,1769,1.0,1102,281500,0,1980
-122.42,37.65,4402,3.0,2941,239800,0,1984
-122.43,37.64,8400,7.0,4101,301000,0,1989
-122.43,37.64,4091,3.0,1861,272700,0,1981
-122.45,37.64,6326,4.0,3444,353300,0,2004
-122.46,37.64,2806,1.0,1617,353700,0,1997
-122.46,37.65,8676,6.0,5130,262000,0,2007
-122.46,37.64,3523,2.0,2150,251200,0,2006
-122.47,37.65,8103,6.0,5023,236200,0,1996
-122.53,37.66,7778,5.0,4674,272400,0,1998
-122.53,37.65,4582,4.0,2325,275000,0,2003
-122.48,37.65,3348,2.0,1817,227400,0,1984
-122.49,37.63,3109,2.0,1472,263900,0,1992
-122.49,37.63,696,1.0,398,254100,0,1989
-122.49,37.63,1256,1.0,785,234600,0,1992
-122.53,37.63,2589,2.0,1386,228200,0,1996
-122.48,37.64,120,1.0,50,281000,0,2016
-122.47,37.61,4551,3.0,2208,279300,0,1989
-122.54,37.62,1481,1.0,747,262100,0,1988
-122.49,37.59,2683,1.0,1498,262500,0,1988
-122.5,37.59,1521,1.0,736,237500,0,1987
-122.5,37.6,2197,1.0,971,241700,0,1988
-122.55,37.59,1331,1.0,598,345500,0,1992
-122.51,37.58,64,1.0,59,450000,0,2003
-122.49,37.6,3507,2.0,1697,270600,0,1990
-122.48,37.59,5889,3.0,2784,273000,0,1994
-122.48,37.57,4648,3.0,2282,249000,0,1989
-122.46,37.59,12902,8.0,6160,325800,0,2002
-122.46,37.63,6728,5.0,3783,280400,0,2001
-122.45,37.62,3507,2.0,1712,344600,0,1997
-122.45,37.63,4946,3.0,2683,302100,0,1995
-122.44,37.63,5113,3.0,3004,281300,0,1988
-122.43,37.63,4135,2.0,2154,342300,0,1989
-122.43,37.61,10252,10.0,4790,344500,0,2002
-122.41,37.62,1464,1.0,636,284100,0,1974
-122.41,37.61,2975,2.0,1479,273600,0,1977
-122.42,37.61,1866,1.0,822,341300,0,1986
-122.42,37.62,1355,1.0,682,324700,0,1984
-122.42,37.62,1545,1.0,756,308100,0,1983
-122.42,37.61,1040,1.0,669,137500,0,2006
-122.42,37.63,1811,1.0,796,292900,0,1977
-122.42,37.62,2367,1.0,1141,319000,0,1980
-122.42,37.62,1017,1.0,407,306800,0,1987
-122.42,37.62,1538,1.0,671,317900,0,1987
-122.41,37.62,3119,3.0,1807,242700,0,1984
-122.4,37.62,3586,3.0,2249,253000,0,1991
-122.41,37.63,4220,4.0,2720,242500,0,1984
-122.42,37.64,98,1.0,68,212500,0,1982
-122.43,37.63,2748,3.0,1447,144200,0,2008
-122.42,37.63,66,1.0,30,275000,0,1977
-122.41,37.63,1252,1.0,878,228500,0,1986
-122.41,37.63,865,1.0,602,229100,0,1988
-122.4,37.62,1619,1.0,1064,224200,0,1979
-122.41,37.64,1204,1.0,921,215400,0,1985
-122.4,37.61,2084,2.0,1077,318400,0,1988
-122.38,37.6,2577,2.0,1867,265100,0,1990
-122.39,37.6,1770,1.0,1225,273100,0,1987
-122.41,37.61,1602,1.0,705,336400,0,1981
-122.41,37.61,1934,1.0,847,347400,0,1980
-122.41,37.6,4424,3.0,1915,412000,0,1992
-122.42,37.6,3562,2.0,1542,405100,0,1989
-122.41,37.6,2754,1.0,1128,466900,0,1997
-122.41,37.59,3931,2.0,1717,450000,0,1989
-122.41,37.59,2401,1.0,894,422400,0,1983
-122.4,37.6,5351,4.0,2558,369300,0,1993
-122.4,37.6,1380,1.0,530,420300,0,1971
-122.39,37.6,2304,1.0,986,387100,0,1979
-122.39,37.6,707,,381,340900,0,1989
-122.39,37.59,4497,,1846,500001,0,1991
-122.4,37.59,2754,1.0,1163,500001,0,2001
-122.38,37.59,3052,3.0,1581,457700,0,1992
-122.38,37.59,2089,1.0,837,459200,0,1979
-122.39,37.58,6026,3.0,2314,500001,0,1987
-122.4,37.58,3281,,1145,500001,0,1997
-122.39,37.59,2064,1.0,813,500001,0,1990
-122.39,37.57,520,1.0,185,450000,0,1988
-122.37,37.6,15,1.0,11,350000,0,1997
-122.37,37.59,4645,4.0,2156,353800,0,1984
-122.38,37.59,1657,1.0,613,378100,0,1974
-122.37,37.59,2272,1.0,963,500000,0,1971
-122.37,37.58,2188,1.0,917,500000,0,1971
-122.38,37.58,1704,1.0,671,500001,0,1971
-122.38,37.58,2039,1.0,772,500001,0,1971
-122.36,37.58,3084,2.0,1324,374200,0,1971
-122.36,37.58,3325,2.0,1468,434000,0,1986
-122.37,37.58,2506,1.0,967,500001,0,1980
-122.37,37.58,1900,1.0,665,500001,0,1971
-122.34,37.59,1395,1.0,736,386400,0,1979
-122.33,37.58,2362,1.0,992,359900,0,1983
-122.34,37.58,2784,2.0,1622,372200,0,1973
-122.35,37.58,2495,1.0,1081,410800,0,1971
-122.36,37.59,2638,3.0,1352,350600,0,2003
-122.35,37.58,5039,6.0,2129,345000,0,1993
-122.35,37.58,854,1.0,396,375000,0,1997
-122.34,37.57,2647,2.0,1254,433800,0,1984
-122.35,37.57,2059,1.0,800,500001,0,1971
-122.37,37.58,2697,1.0,810,500001,0,1989
-122.36,37.57,1774,1.0,588,500001,0,1988
-122.36,37.56,4684,2.0,1512,500001,0,1991
-122.37,37.56,7189,3.0,2440,500001,0,2002
-122.34,37.56,3562,1.0,1139,500001,0,1984
-122.34,37.55,4470,2.0,1507,500001,0,1998
-122.36,37.54,6184,2.0,2165,500001,0,2000
-122.35,37.56,1659,1.0,519,500001,0,1971
-122.34,37.57,2635,1.0,967,500001,0,1971
-122.34,37.57,2547,1.0,876,500001,0,1971
-122.35,37.57,2170,1.0,784,500001,0,1971
-122.34,37.57,3751,3.0,1691,300000,0,1995
-122.33,37.57,2543,2.0,1301,318400,0,1980
-122.33,37.57,3085,3.0,1453,290000,0,1996
-122.33,37.58,5144,5.0,2518,287900,0,1996
-122.33,37.58,2784,2.0,1534,285400,0,1995
-122.31,37.6,3225,2.0,1958,273000,1,1989
-122.31,37.58,1990,1.0,1141,258300,1,1979
-122.31,37.57,1165,1.0,845,267300,0,1978
-122.33,37.58,1772,1.0,1573,233100,0,1980
-122.32,37.57,2574,2.0,2377,237900,0,1981
-122.32,37.57,3384,3.0,2626,234800,0,1990
-122.32,37.57,499,1.0,318,256300,0,1971
-122.31,37.57,3157,2.0,1603,292600,0,1981
-122.32,37.56,537,1.0,355,250000,0,1979
-122.33,37.57,2126,2.0,1112,283300,0,2003
-122.32,37.56,1150,1.0,377,237500,0,2014
-122.33,37.56,6394,6.0,2400,500001,0,1989
-122.32,37.56,2016,1.0,691,500001,0,1974
-122.32,37.56,2339,2.0,1283,415000,0,1997
-122.33,37.56,1975,1.0,644,500001,0,1973
-122.32,37.55,2501,1.0,1050,500001,0,1973
-122.33,37.55,2565,1.0,870,500001,0,1972
-122.34,37.55,2465,1.0,843,500001,0,1979
-122.31,37.56,2351,1.0,1126,356900,0,1971
-122.31,37.55,900,1.0,371,296400,0,1971
-122.32,37.55,1437,1.0,607,369700,0,1977
-122.32,37.55,2151,1.0,849,397100,0,1979
-122.33,37.55,2199,1.0,827,500001,0,1990
-122.32,37.54,3661,2.0,1608,407200,0,1989
-122.34,37.53,3339,1.0,1354,464600,0,1996
-122.33,37.53,4493,3.0,1784,413000,0,2005
-122.35,37.53,2169,1.0,905,453100,0,1996
-122.34,37.52,3559,2.0,1747,411200,0,1989
-122.33,37.53,1729,1.0,769,458500,0,1998
-122.32,37.52,6645,4.0,2557,480800,0,2006
-122.3,37.53,1338,1.0,535,376600,0,1986
-122.3,37.53,1833,1.0,751,384200,0,1983
-122.3,37.53,984,1.0,429,376800,0,1985
-122.31,37.52,1817,1.0,659,457200,0,1988
-122.31,37.53,1160,1.0,508,379100,0,1984
-122.3,37.54,4292,4.0,1758,340500,0,1984
-122.3,37.53,1748,1.0,984,337800,0,1980
-122.29,37.53,839,1.0,419,368200,0,1982
-122.31,37.54,1222,1.0,492,396900,0,1978
-122.31,37.54,2444,1.0,952,388200,0,1977
-122.31,37.53,1608,1.0,676,361700,0,1982
-122.32,37.53,2795,1.0,1183,387100,0,1984
-122.31,37.55,3931,3.0,1877,354100,0,1996
-122.31,37.54,1340,1.0,660,393800,0,1974
-122.31,37.54,1946,1.0,975,385400,0,1985
-122.31,37.54,1159,1.0,465,352800,0,1981
-122.3,37.55,3675,2.0,1930,342800,0,1988
-122.31,37.55,507,1.0,305,272900,0,1978
-122.31,37.56,1685,1.0,815,309700,0,1978
-122.31,37.56,1727,1.0,952,316000,0,1987
-122.31,37.56,1792,1.0,829,330100,0,1978
-122.31,37.56,1351,1.0,701,292900,0,1983
-122.31,37.57,1437,1.0,979,273700,0,1986
-122.31,37.57,2197,1.0,1193,271100,0,1992
-122.3,37.57,1973,1.0,1169,270900,1,1987
-122.3,37.56,1962,1.0,1267,271800,0,1986
-122.3,37.57,2406,1.0,1189,276100,1,1987
-122.29,37.56,1693,1.0,846,339400,1,1989
-122.3,37.56,1379,1.0,750,282000,0,1987
-122.29,37.56,805,1.0,445,289400,1,1987
-122.3,37.56,1873,1.0,945,274800,0,1988
-122.29,37.56,6474,5.0,2516,305800,1,2011
-122.26,37.55,4576,3.0,1941,443800,1,2006
-122.26,37.55,1321,1.0,683,500001,1,2006
-122.27,37.55,4789,3.0,1840,338200,1,2007
-122.26,37.54,2118,1.0,770,376000,1,2007
-122.27,37.55,1958,1.0,811,483300,1,2008
-122.28,37.55,4199,2.0,2020,375700,1,2006
-122.27,37.56,3211,3.0,1553,292100,1,2006
-122.27,37.56,4921,4.0,1810,322200,1,2018
-122.26,37.54,1422,1.0,395,327800,1,2010
-122.26,37.54,3264,1.0,1607,500001,1,2018
-122.26,37.54,1649,1.0,779,417300,1,2018
-122.27,37.54,2140,1.0,990,438800,1,2018
-122.27,37.54,3913,2.0,1752,419700,1,2007
-122.27,37.54,2126,1.0,905,500001,1,2008
-122.26,37.56,7283,5.0,3399,391000,1,2000
-122.26,37.57,7995,5.0,3484,404000,1,2000
-122.25,37.56,7976,5.0,3437,430300,1,2004
-122.29,37.55,3789,3.0,2243,270100,0,1996
-122.28,37.54,5114,5.0,3169,293200,0,1999
-122.29,37.54,2268,1.0,1151,293200,0,1980
-122.28,37.54,991,1.0,463,294200,0,1986
-122.29,37.54,1459,1.0,761,298100,0,1984
-122.29,37.54,1743,1.0,811,282400,0,1982
-122.29,37.53,2043,2.0,1089,310600,0,1988
-122.28,37.53,5417,4.0,2593,438000,0,2008
-122.28,37.53,1980,1.0,970,310900,0,1989
-122.27,37.53,1145,1.0,586,267400,0,1980
-122.28,37.53,3710,4.0,2068,286700,0,1998
-122.29,37.52,4104,3.0,1837,388100,0,1990
-122.28,37.52,2958,2.0,1285,397800,0,1996
-122.28,37.52,1526,1.0,724,435200,0,1994
-122.28,37.52,2197,1.0,1228,397900,0,1985
-122.29,37.52,3767,2.0,1455,386800,0,1985
-122.3,37.52,2769,1.0,994,417000,0,1985
-122.3,37.51,2789,1.0,1156,391000,0,1988
-122.3,37.52,2297,1.0,871,382200,0,1991
-122.31,37.52,2328,1.0,969,435800,0,1999
-122.32,37.52,4042,2.0,1611,419200,0,1997
-122.31,37.5,14034,12.0,6266,491200,0,2001
-122.27,37.52,1051,1.0,517,339700,0,1988
-122.27,37.51,1406,1.0,598,414800,0,1987
-122.29,37.51,3040,2.0,1374,426400,0,1988
-122.26,37.52,483,1.0,291,256300,0,1989
-122.26,37.51,672,1.0,351,258100,0,1977
-122.25,37.51,989,1.0,504,289400,0,1978
-122.25,37.5,348,1.0,154,253800,0,1979
-122.27,37.51,3996,3.0,1744,364900,0,1984
-122.26,37.51,3703,4.0,1611,323800,0,1994
-122.26,37.5,2307,2.0,842,341500,0,1999
-122.26,37.5,878,1.0,393,360500,0,1971
-122.25,37.5,1812,1.0,752,345000,0,1978
-122.25,37.49,2607,1.0,1225,349600,0,1980
-122.25,37.49,2709,2.0,1156,395500,0,1983
-122.25,37.49,4420,2.0,1790,394700,0,1979
-122.26,37.5,6983,4.0,2818,374800,0,1979
-122.28,37.51,4719,,1980,405000,0,1990
-122.28,37.5,6499,3.0,2694,431300,0,1990
-122.28,37.49,7335,4.0,2626,500001,0,1998
-122.28,37.49,4148,2.0,1638,457200,0,1994
-122.27,37.48,3542,2.0,1392,500001,0,1997
-122.26,37.48,4453,2.0,1805,451300,0,1989
-122.29,37.48,5480,3.0,2009,500001,0,2008
-122.27,37.47,3022,1.0,1235,495900,0,1979
-122.26,37.46,5067,3.0,1996,500001,0,1997
-122.28,37.47,863,1.0,281,500001,0,1979
-122.24,37.47,1183,1.0,455,314100,0,1982
-122.25,37.48,3507,2.0,1663,440300,0,1986
-122.24,37.47,1504,1.0,689,308800,0,1983
-122.25,37.47,645,1.0,265,305000,0,1985
-122.25,37.47,3183,2.0,1313,383200,0,1988
-122.25,37.48,2743,1.0,974,500001,0,1978
-122.24,37.48,4126,2.0,1722,362100,0,1978
-122.24,37.48,4459,4.0,2080,361900,0,1983
-122.24,37.48,2423,1.0,1010,362700,0,1976
-122.24,37.49,2956,2.0,1191,427600,0,1993
-122.24,37.49,4105,3.0,2561,265600,0,1985
-122.21,37.48,1535,1.0,1204,247200,1,1984
-122.23,37.49,840,1.0,1338,241700,0,2012
-122.21,37.49,2528,3.0,2437,225000,1,1999
-122.22,37.48,2570,3.0,3107,229500,0,1976
-122.22,37.48,1541,2.0,1564,250000,0,1989
-122.24,37.49,322,1.0,191,500001,0,2004
-122.24,37.55,6164,4.0,2198,435900,1,2020
-122.25,37.53,4428,2.0,1677,422500,1,2007
-122.26,37.53,5233,4.0,1690,311800,1,2019
-122.25,37.52,1472,1.0,876,366000,1,2009
-122.21,37.52,2962,3.0,1639,87500,1,2005
-122.19,37.48,7067,6.0,5380,265300,1,1988
-122.21,37.48,505,1.0,326,237500,1,2003
-122.21,37.48,1326,1.0,1771,218100,1,1986
-122.2,37.48,640,1.0,991,270000,1,1991
-122.2,37.48,733,1.0,652,233600,1,1982
-122.2,37.48,1170,1.0,610,263500,1,1993
-122.19,37.48,886,1.0,492,267000,1,1978
-122.19,37.48,1300,1.0,608,286900,1,1985
-122.19,37.47,1371,1.0,589,312300,1,1979
-122.2,37.47,1927,1.0,846,278200,1,1979
-122.2,37.47,1053,1.0,939,320800,1,1986
-122.2,37.47,1403,1.0,1587,232800,1,1986
-122.21,37.47,1266,1.0,1991,202800,0,1990
-122.21,37.47,1777,2.0,1966,211000,0,1997
-122.21,37.47,733,1.0,497,255300,0,1980
-122.22,37.47,7740,7.0,4124,322800,0,2000
-122.22,37.47,367,1.0,398,166700,0,1988
-122.22,37.47,5956,6.0,3571,272800,0,1995
-122.23,37.48,3108,3.0,1895,267700,0,1990
-122.23,37.47,5264,5.0,3057,276600,0,1984
-122.23,37.48,1578,1.0,879,298400,0,1985
-122.24,37.47,2283,1.0,1148,318600,0,1988
-122.24,37.47,2021,1.0,1117,303100,0,1987
-122.23,37.46,2643,1.0,1015,363700,0,1990
-122.23,37.46,4670,4.0,2103,333800,0,1997
-122.25,37.46,6841,3.0,2681,443300,0,1990
-122.24,37.46,4686,3.0,2254,343500,0,1987
-122.26,37.45,2742,1.0,986,496000,0,2006
-122.23,37.46,6090,4.0,3081,343600,0,1987
-122.22,37.46,2586,1.0,1208,342700,0,1986
-122.23,37.45,4177,2.0,1586,395100,0,1989
-122.23,37.45,1617,1.0,758,469900,0,1994
-122.22,37.46,2888,2.0,1182,409300,0,2010
-122.2,37.46,1723,1.0,976,500001,0,1983
-122.2,37.44,2328,1.0,722,500001,0,1992
-122.22,37.44,4281,2.0,1318,500001,0,1991
-122.21,37.46,2560,1.0,921,500001,0,1975
-122.21,37.46,1777,1.0,577,500001,0,1983
-122.18,37.46,2529,1.0,831,500001,1,1983
-122.2,37.47,2959,1.0,985,500001,1,1983
-122.18,37.47,2848,1.0,852,500001,1,1986
-122.16,37.47,2581,1.0,1006,341700,1,1979
-122.17,37.48,2427,1.0,1178,352700,1,1984
-122.16,37.47,3687,3.0,3091,162600,1,1990
-122.16,37.48,2238,1.0,1949,157300,1,1987
-122.14,37.5,30,1.0,13,500001,1,1977
-122.14,37.48,1210,1.0,981,148900,1,1987
-122.14,37.47,2081,1.0,1931,160600,1,1987
-122.12,37.48,880,1.0,795,159400,1,1987
-122.13,37.47,1630,1.0,1546,173400,1,1998
-122.13,37.46,1576,1.0,1385,159400,1,1986
-122.13,37.46,1321,1.0,1133,159600,1,1988
-122.12,37.45,1276,1.0,955,155700,1,1985
-122.13,37.46,2247,2.0,1711,185600,1,1992
-122.13,37.47,1480,1.0,1126,166700,1,1993
-122.14,37.47,3373,3.0,2909,156600,1,1986
-122.15,37.47,1844,1.0,1634,145500,1,1986
-122.15,37.47,1560,1.0,1331,151500,1,1985
-122.15,37.46,4198,4.0,2678,308600,1,1993
-122.14,37.46,5580,8.0,4165,189000,1,1996
-122.15,37.47,1295,1.0,566,326400,1,1984
-122.15,37.46,1995,1.0,794,379600,1,1981
-122.16,37.46,2068,1.0,844,417800,1,1978
-122.16,37.45,196,1.0,76,412500,1,1973
-122.16,37.46,2663,2.0,1403,410200,1,1991
-122.17,37.46,2312,1.0,1044,500001,1,1976
-122.19,37.46,5419,4.0,2002,500001,1,1989
-122.17,37.45,1828,1.0,766,500001,1,1990
-122.17,37.45,1025,1.0,388,500001,1,1988
-122.18,37.45,2061,1.0,817,460200,1,1980
-122.18,37.45,5257,5.0,2128,394300,1,1986
-122.19,37.45,1636,1.0,853,464600,0,2005
-122.18,37.44,2237,1.0,948,500001,0,1979
-122.19,37.44,3383,1.0,1203,500001,0,1985
-122.19,37.44,4402,2.0,1616,500001,0,1984
-122.2,37.43,3626,2.0,1350,500001,0,1985
-122.21,37.44,1140,1.0,486,500001,0,1988
-122.2,37.43,2223,1.0,1050,444500,0,1983
-122.19,37.43,2392,1.0,937,472800,0,1984
-122.2,37.43,3294,2.0,1337,500001,0,2001
-122.21,37.43,1606,1.0,727,500001,0,1990
-122.21,37.43,5741,4.0,1843,500001,0,2000
-122.23,37.42,1945,1.0,512,500001,0,2007
-122.19,37.42,932,1.0,295,500001,0,1976
-122.21,37.43,975,1.0,324,500001,0,2003
-122.21,37.42,564,1.0,191,500001,0,1995
-122.2,37.4,1296,1.0,540,500001,0,1986
-122.2,37.4,2612,1.0,980,500001,0,1993
-122.21,37.38,4518,2.0,1489,500001,0,1995
-122.2,37.35,3095,1.0,1173,500001,1,2006
-122.21,37.37,1476,1.0,613,500001,0,1989
-122.22,37.37,440,1.0,322,350000,0,1997
-122.22,37.36,1559,1.0,600,500001,0,1989
-122.22,37.4,2297,1.0,814,500001,0,1991
-122.25,37.45,2999,1.0,927,500001,0,1989
-122.27,37.45,830,1.0,353,500001,0,1982
-122.24,37.43,2410,1.0,934,500001,0,1987
-122.27,37.43,1601,1.0,629,500001,0,1990
-122.25,37.39,370,1.0,153,500001,0,1990
-122.26,37.38,1103,1.0,415,500001,0,1995
-122.29,37.41,6373,3.0,2149,500001,0,1993
-122.46,37.51,949,1.0,399,411300,0,2000
-122.47,37.5,2297,1.0,1086,334600,0,2005
-122.47,37.5,950,1.0,404,319200,0,1998
-122.48,37.51,1564,1.0,761,318500,0,2001
-122.47,37.51,4974,3.0,2222,364300,0,2008
-122.44,37.52,7077,4.0,3502,345100,0,2007
-122.53,37.5,4768,3.0,2199,331100,0,2004
-122.49,37.54,3456,2.0,1527,368000,0,2008
-122.51,37.53,1574,1.0,672,355800,0,2006
-122.5,37.51,749,1.0,355,371800,0,2012
-122.49,37.5,1209,1.0,801,500000,0,2002
-122.43,37.43,11999,8.0,5467,354300,0,2006
-122.34,37.46,1799,1.0,576,500001,0,2002
-122.38,37.34,1054,1.0,400,456300,0,1990
-122.33,37.39,573,1.0,232,500001,0,1971
-122.27,37.32,2607,2.0,1346,277700,0,1986
-122.27,37.24,2762,2.0,1581,319400,0,1993
-122.38,37.18,1746,1.0,941,286100,0,1971
-119.77,34.44,5652,5.0,2312,295300,0,1999
-119.78,34.45,1830,1.0,1515,450000,0,2014
-119.79,34.45,2746,1.0,1076,348700,0,1999
-119.75,34.45,3578,2.0,1504,395000,0,1997
-119.75,34.44,1080,1.0,524,327300,0,1995
-119.76,34.44,1985,2.0,1092,290900,0,1995
-119.75,34.45,2864,,1404,263800,0,2017
-119.78,34.48,2377,1.0,1007,500001,0,2002
-119.75,34.5,3563,2.0,1479,438400,0,1997
-119.78,34.45,2077,1.0,705,500001,0,2000
-119.73,34.44,1729,,801,357500,0,1985
-119.73,34.43,2703,2.0,1383,340400,0,1988
-119.74,34.44,4257,4.0,1861,294500,0,1997
-119.72,34.43,2491,2.0,1091,279500,0,1993
-119.72,34.43,984,1.0,777,275000,0,1996
-119.72,34.43,1332,1.0,746,357400,0,1977
-119.72,34.43,1156,1.0,521,320600,0,1987
-119.72,34.43,1028,1.0,753,243800,0,1990
-119.71,34.43,1170,1.0,681,255000,0,2005
-119.71,34.42,1643,1.0,1253,267000,0,1992
-119.71,34.43,1572,1.0,790,279200,0,1976
-119.72,34.44,3265,2.0,1256,500001,0,1973
-119.71,34.44,1837,1.0,711,443000,0,1971
-119.7,34.43,1462,1.0,678,418400,0,1986
-119.71,34.43,2408,2.0,1005,458600,0,1975
-119.7,34.43,1486,1.0,758,320600,0,1984
-119.7,34.43,977,1.0,412,300000,0,1971
-119.7,34.47,3725,2.0,1304,500001,0,1991
-119.72,34.47,3262,2.0,1265,381800,0,1989
-119.71,34.45,2183,1.0,988,384400,0,1988
-119.71,34.44,2220,1.0,927,376000,0,1982
-119.72,34.44,1781,1.0,663,293800,0,1980
-119.72,34.44,1489,1.0,700,289900,0,1984
-119.73,34.44,2114,1.0,973,351100,0,1975
-119.73,34.45,2261,1.0,763,415600,0,1979
-119.74,34.44,1251,1.0,503,353000,0,1996
-119.74,34.45,2526,1.0,1092,383100,0,1994
-119.69,34.44,1989,1.0,666,500001,0,1982
-119.69,34.43,2440,1.0,1011,443600,0,1979
-119.7,34.43,1402,1.0,654,318800,0,1988
-119.69,34.43,1257,1.0,671,280600,0,1980
-119.69,34.43,2801,1.0,1150,387700,0,1986
-119.68,34.44,2600,1.0,917,500001,0,2000
-119.67,34.47,2700,1.0,1995,500001,0,1988
-119.66,34.44,2790,1.0,1014,500001,0,1997
-119.66,34.43,5509,4.0,2591,500001,0,1996
-119.67,34.44,3202,2.0,1316,463800,0,1991
-119.69,34.43,1273,1.0,1082,228100,0,1993
-119.68,34.43,1961,1.0,1693,236000,0,1990
-119.68,34.43,1785,1.0,1267,251200,0,1974
-119.67,34.38,1814,2.0,849,364300,0,1995
-119.68,34.42,1452,1.0,1139,236800,0,1985
-119.67,34.43,1467,1.0,1404,241400,0,1984
-119.67,34.42,1673,1.0,1477,246700,0,1986
-119.67,34.42,1333,1.0,1369,232600,0,2000
-119.7,34.43,1364,1.0,804,293800,0,1971
-119.7,34.42,329,1.0,291,350000,0,1971
-119.7,34.42,725,1.0,582,362500,0,1982
-119.69,34.42,1826,2.0,1325,253600,0,2006
-119.69,34.42,302,1.0,392,258300,0,1971
-119.71,34.42,1838,2.0,851,237500,0,1971
-119.71,34.42,1560,1.0,1041,246900,0,1974
-119.71,34.42,1172,1.0,606,259100,0,1984
-119.71,34.42,840,1.0,488,258300,0,1973
-119.7,34.42,1802,2.0,1490,247900,0,1980
-119.7,34.41,1526,1.0,1633,226500,0,1971
-119.72,34.42,1635,1.0,1027,264700,0,1986
-119.72,34.42,1524,1.0,1257,250000,0,1992
-119.72,34.42,1610,1.0,961,260100,0,1974
-119.72,34.42,1759,1.0,980,261000,0,1971
-119.71,34.42,1411,1.0,1091,252900,0,1971
-119.71,34.42,2068,2.0,1898,230800,0,2000
-119.71,34.41,1034,1.0,997,231800,0,1992
-119.73,34.35,1648,1.0,905,335200,0,2003
-119.71,34.36,1706,1.0,628,364000,0,1989
-119.7,34.36,1604,1.0,904,336400,0,1988
-119.71,34.4,1846,1.0,748,326800,0,1987
-119.7,34.4,1858,1.0,865,312500,0,1998
-119.72,34.41,871,1.0,354,341800,0,1988
-119.71,34.4,3782,3.0,1742,395100,0,1996
-119.71,34.41,1225,1.0,694,255000,0,2005
-119.7,34.41,1215,1.0,1349,226500,0,2004
-119.7,34.41,2086,2.0,1701,236100,0,2004
-119.69,34.38,1383,1.0,677,281300,0,1984
-119.69,34.41,1208,1.0,603,500000,0,1979
-119.75,34.43,2982,3.0,1317,283200,0,2000
-119.74,34.43,3119,2.0,1459,340400,0,1997
-119.75,34.4,1997,1.0,826,500001,0,1992
-119.73,34.43,1448,1.0,978,261000,0,1996
-119.73,34.42,1364,1.0,638,413900,0,2000
-119.73,34.42,2024,1.0,907,392800,0,1998
-119.72,34.41,1853,1.0,878,335300,0,1988
-119.74,34.41,2365,1.0,1053,346200,0,1993
-119.73,34.41,1769,1.0,703,350000,0,1994
-119.72,34.41,1648,1.0,954,335000,0,1997
-119.74,34.35,1664,1.0,705,329400,0,1989
-119.74,34.38,1479,1.0,830,322600,0,1991
-119.63,34.42,1765,1.0,753,500001,0,1981
-119.64,34.43,3045,2.0,1002,500001,0,1989
-119.63,34.4,3865,3.0,1266,500001,0,1994
-119.64,34.43,1872,1.0,749,500001,0,1991
-119.61,34.45,3597,2.0,1207,500001,0,1990
-119.63,34.44,3188,1.0,984,500001,0,1986
-119.61,34.43,2665,1.0,794,500001,0,2007
-119.53,34.41,1705,1.0,886,297400,0,2015
-119.52,34.41,4489,3.0,2867,279700,0,2003
-119.51,34.4,3422,2.0,1763,301300,0,1999
-119.51,34.4,1112,1.0,411,314300,0,2008
-119.52,34.39,1414,1.0,889,250000,0,2000
-119.51,34.39,1921,1.0,951,346000,0,1991
-119.52,34.4,1834,1.0,1305,251000,0,2003
-119.53,34.38,2323,2.0,1301,300000,0,2001
-119.53,34.4,1671,1.0,1079,248700,0,2009
-119.51,34.46,3506,2.0,1362,500001,0,1995
-119.55,34.38,1951,1.0,681,500001,0,2006
-119.57,34.38,2512,1.0,919,425000,0,2001
-119.59,34.43,2718,2.0,1066,500001,0,1995
-119.59,34.39,622,1.0,278,335000,0,1988
-119.5,34.35,308,1.0,59,500001,0,1984
-119.49,34.39,4617,3.0,2303,230600,0,2006
-119.72,34.77,2469,2.0,1168,62100,0,1988
-120.18,34.75,2074,1.0,1035,400000,0,2006
-120.27,34.72,1289,1.0,693,230800,0,2009
-120.18,34.62,1337,1.0,671,226400,0,1998
-120.2,34.63,2647,2.0,1487,227900,0,2009
-120.2,34.61,2958,2.0,1348,215200,0,2008
-120.13,34.63,2137,1.0,916,394900,0,2012
-120.12,34.6,2426,1.0,966,290900,0,2013
-120.14,34.6,2136,1.0,1143,243100,0,2001
-120.16,34.61,921,1.0,434,500001,0,2006
-120.14,34.59,2536,1.0,832,309800,0,2014
-120.14,34.59,1601,1.0,731,259800,0,1999
-120.04,34.72,3942,2.0,1542,500001,0,2010
-120.11,34.66,1348,1.0,631,289400,0,2005
-120.08,34.64,2375,1.0,1048,375000,0,2005
-120.08,34.62,3478,2.0,1693,272300,0,2012
-120.09,34.62,2708,1.0,988,367000,0,2005
-120.11,34.62,2943,1.0,959,440000,0,2007
-120.09,34.61,586,1.0,317,84400,0,2012
-120.08,34.59,1874,1.0,820,390200,0,1999
-120.01,34.54,2992,2.0,1288,292900,0,1993
-120.44,34.91,3189,1.0,1200,226800,0,2011
-120.45,34.91,712,1.0,355,150000,0,2007
-120.48,34.9,3842,2.0,2490,120100,0,2003
-120.45,34.88,2143,1.0,929,269700,0,2008
